Annotation
2.4013340744858254s - Sudden movement in Right Ankle detected
2.4346859366314617s - Sudden movement in Left Ankle detected
2.4346859366314617s - Sudden movement in Right Ankle detected
2.4680377987770985s - Sudden movement in Left Ankle detected
2.4680377987770985s - Sudden movement in Right Ankle detected
2.501389660922735s - Sudden movement in Left Ankle detected
2.501389660922735s - Sudden movement in Right Ankle detected
2.668148971650917s - Sudden movement in Left Knee detected
2.668148971650917s - Sudden movement in Right Knee detected
2.701500833796554s - Sudden movement in Left Knee detected
2.701500833796554s - Sudden movement in Right Knee detected
2.73485269594219s - Sudden movement in Left Knee detected
2.73485269594219s - Sudden movement in Right Knee detected
2.73485269594219s - Sudden movement in Left Ankle detected
2.73485269594219s - Sudden movement in Right Ankle detected
2.7682045580878265s - Sudden movement in Left Knee detected
2.7682045580878265s - Sudden movement in Right Knee detected
2.7682045580878265s - Sudden movement in Left Ankle detected
2.7682045580878265s - Sudden movement in Right Ankle detected
2.801556420233463s - Sudden movement in Left Knee detected
2.801556420233463s - Sudden movement in Right Knee detected
2.801556420233463s - Sudden movement in Left Ankle detected
2.801556420233463s - Sudden movement in Right Ankle detected
2.8349082823791s - Sudden movement in Left Ankle detected
2.8349082823791s - Sudden movement in Right Ankle detected
2.868260144524736s - Sudden movement in Left Ankle detected
2.868260144524736s - Sudden movement in Right Ankle detected
2.9016120066703723s - Sudden movement in Left Ankle detected
2.9016120066703723s - Sudden movement in Right Ankle detected
3.0683713173985545s - Sudden movement in Left Knee detected
3.0683713173985545s - Sudden movement in Right Knee detected
3.1017231795441917s - Sudden movement in Left Knee detected
3.1017231795441917s - Sudden movement in Right Knee detected
3.135075041689828s - Sudden movement in Left Knee detected
3.135075041689828s - Sudden movement in Right Knee detected
3.168426903835464s - Sudden movement in Left Knee detected
3.168426903835464s - Sudden movement in Right Knee detected
3.168426903835464s - Sudden movement in Left Ankle detected
3.168426903835464s - Sudden movement in Right Ankle detected
3.201778765981101s - Sudden movement in Left Knee detected
3.201778765981101s - Sudden movement in Right Knee detected
3.201778765981101s - Sudden movement in Left Ankle detected
3.201778765981101s - Sudden movement in Right Ankle detected
3.235130628126737s - Sudden movement in Left Ankle detected
3.235130628126737s - Sudden movement in Right Ankle detected
3.268482490272373s - Sudden movement in Left Ankle detected
3.268482490272373s - Sudden movement in Right Ankle detected
3.30183435241801s - Sudden movement in Left Ankle detected
3.30183435241801s - Sudden movement in Right Ankle detected
3.3351862145636466s - Sudden movement in Left Ankle detected
3.3351862145636466s - Sudden movement in Right Ankle detected
3.501945525291829s - Sudden movement in Left Knee detected
3.501945525291829s - Sudden movement in Right Knee detected
3.535297387437465s - Sudden movement in Left Knee detected
3.535297387437465s - Sudden movement in Right Knee detected
3.568649249583101s - Sudden movement in Left Knee detected
3.568649249583101s - Sudden movement in Right Knee detected
3.568649249583101s - Sudden movement in Left Ankle detected
3.568649249583101s - Sudden movement in Right Ankle detected
3.6020011117287383s - Sudden movement in Left Knee detected
3.6020011117287383s - Sudden movement in Right Knee detected
3.6020011117287383s - Sudden movement in Left Ankle detected
3.6020011117287383s - Sudden movement in Right Ankle detected
3.635352973874375s - Sudden movement in Left Knee detected
3.635352973874375s - Sudden movement in Right Knee detected
3.635352973874375s - Sudden movement in Left Ankle detected
3.635352973874375s - Sudden movement in Right Ankle detected
3.668704836020011s - Sudden movement in Left Ankle detected
3.668704836020011s - Sudden movement in Right Ankle detected
3.7020566981656473s - Sudden movement in Left Ankle detected
3.7020566981656473s - Sudden movement in Right Ankle detected
3.735408560311284s - Sudden movement in Left Ankle detected
3.735408560311284s - Sudden movement in Right Ankle detected
3.9021678710394654s - Sudden movement in Left Knee detected
3.9021678710394654s - Sudden movement in Right Knee detected
3.935519733185103s - Sudden movement in Left Knee detected
3.935519733185103s - Sudden movement in Right Knee detected
3.9688715953307394s - Sudden movement in Left Knee detected
3.9688715953307394s - Sudden movement in Right Knee detected
4.002223457476376s - Sudden movement in Left Knee detected
4.002223457476376s - Sudden movement in Right Knee detected
4.002223457476376s - Sudden movement in Left Ankle detected
4.002223457476376s - Sudden movement in Right Ankle detected
4.035575319622012s - Sudden movement in Left Knee detected
4.035575319622012s - Sudden movement in Right Knee detected
4.035575319622012s - Sudden movement in Left Ankle detected
4.035575319622012s - Sudden movement in Right Ankle detected
4.068927181767648s - Sudden movement in Left Ankle detected
4.068927181767648s - Sudden movement in Right Ankle detected
4.102279043913285s - Sudden movement in Left Ankle detected
4.102279043913285s - Sudden movement in Right Ankle detected
4.135630906058921s - Sudden movement in Left Ankle detected
4.135630906058921s - Sudden movement in Right Ankle detected
4.168982768204558s - Sudden movement in Left Ankle detected
4.168982768204558s - Sudden movement in Right Ankle detected
4.33574207893274s - Sudden movement in Left Knee detected
4.33574207893274s - Sudden movement in Right Knee detected
4.3690939410783765s - Sudden movement in Left Knee detected
4.3690939410783765s - Sudden movement in Right Knee detected
4.402445803224014s - Sudden movement in Left Knee detected
4.402445803224014s - Sudden movement in Right Knee detected
4.402445803224014s - Sudden movement in Left Ankle detected
4.402445803224014s - Sudden movement in Right Ankle detected
4.43579766536965s - Sudden movement in Left Knee detected
4.43579766536965s - Sudden movement in Right Knee detected
4.43579766536965s - Sudden movement in Left Ankle detected
4.43579766536965s - Sudden movement in Right Ankle detected
4.469149527515286s - Sudden movement in Left Knee detected
4.469149527515286s - Sudden movement in Right Knee detected
4.469149527515286s - Sudden movement in Left Ankle detected
4.469149527515286s - Sudden movement in Right Ankle detected
4.502501389660923s - Sudden movement in Left Ankle detected
4.502501389660923s - Sudden movement in Right Ankle detected
4.535853251806559s - Sudden movement in Left Ankle detected
4.535853251806559s - Sudden movement in Right Ankle detected
4.569205113952195s - Sudden movement in Left Ankle detected
4.569205113952195s - Sudden movement in Right Ankle detected
4.735964424680378s - Sudden movement in Left Knee detected
4.735964424680378s - Sudden movement in Right Knee detected
4.769316286826014s - Sudden movement in Left Knee detected
4.769316286826014s - Sudden movement in Right Knee detected
4.802668148971651s - Sudden movement in Left Knee detected
4.802668148971651s - Sudden movement in Right Knee detected
4.836020011117287s - Sudden movement in Left Knee detected
4.836020011117287s - Sudden movement in Right Knee detected
4.836020011117287s - Sudden movement in Left Ankle detected
4.836020011117287s - Sudden movement in Right Ankle detected
4.869371873262923s - Sudden movement in Left Knee detected
4.869371873262923s - Sudden movement in Right Knee detected
4.869371873262923s - Sudden movement in Left Ankle detected
4.869371873262923s - Sudden movement in Right Ankle detected
4.902723735408561s - Sudden movement in Left Ankle detected
4.902723735408561s - Sudden movement in Right Ankle detected
4.936075597554197s - Sudden movement in Left Ankle detected
4.936075597554197s - Sudden movement in Right Ankle detected
4.969427459699833s - Sudden movement in Left Ankle detected
4.969427459699833s - Sudden movement in Right Ankle detected
5.00277932184547s - Sudden movement in Left Ankle detected
5.00277932184547s - Sudden movement in Right Ankle detected
5.169538632573652s - Sudden movement in Left Knee detected
5.169538632573652s - Sudden movement in Right Knee detected
5.202890494719289s - Sudden movement in Left Knee detected
5.202890494719289s - Sudden movement in Right Knee detected
5.236242356864925s - Sudden movement in Left Knee detected
5.236242356864925s - Sudden movement in Right Knee detected
5.236242356864925s - Sudden movement in Left Ankle detected
5.236242356864925s - Sudden movement in Right Ankle detected
5.269594219010561s - Sudden movement in Left Knee detected
5.269594219010561s - Sudden movement in Right Knee detected
5.269594219010561s - Sudden movement in Left Ankle detected
5.269594219010561s - Sudden movement in Right Ankle detected
5.302946081156198s - Sudden movement in Left Knee detected
5.302946081156198s - Sudden movement in Right Knee detected
5.302946081156198s - Sudden movement in Left Ankle detected
5.302946081156198s - Sudden movement in Right Ankle detected
5.336297943301834s - Sudden movement in Left Ankle detected
5.336297943301834s - Sudden movement in Right Ankle detected
5.36964980544747s - Sudden movement in Left Ankle detected
5.36964980544747s - Sudden movement in Right Ankle detected
5.403001667593108s - Sudden movement in Left Ankle detected
5.403001667593108s - Sudden movement in Right Ankle detected
5.569760978321289s - Sudden movement in Left Knee detected
5.569760978321289s - Sudden movement in Right Knee detected
5.603112840466926s - Sudden movement in Left Knee detected
5.603112840466926s - Sudden movement in Right Knee detected
5.636464702612562s - Sudden movement in Left Knee detected
5.636464702612562s - Sudden movement in Right Knee detected
5.669816564758199s - Sudden movement in Left Knee detected
5.669816564758199s - Sudden movement in Right Knee detected
5.669816564758199s - Sudden movement in Left Ankle detected
5.669816564758199s - Sudden movement in Right Ankle detected
5.703168426903836s - Sudden movement in Left Knee detected
5.703168426903836s - Sudden movement in Right Knee detected
5.703168426903836s - Sudden movement in Left Ankle detected
5.703168426903836s - Sudden movement in Right Ankle detected
5.736520289049472s - Sudden movement in Left Ankle detected
5.736520289049472s - Sudden movement in Right Ankle detected
5.769872151195108s - Sudden movement in Left Ankle detected
5.769872151195108s - Sudden movement in Right Ankle detected
5.803224013340745s - Sudden movement in Left Ankle detected
5.803224013340745s - Sudden movement in Right Ankle detected
5.836575875486381s - Sudden movement in Left Ankle detected
5.836575875486381s - Sudden movement in Right Ankle detected
6.003335186214564s - Sudden movement in Left Knee detected
6.003335186214564s - Sudden movement in Right Knee detected
6.0366870483602s - Sudden movement in Left Knee detected
6.0366870483602s - Sudden movement in Right Knee detected
6.070038910505836s - Sudden movement in Left Knee detected
6.070038910505836s - Sudden movement in Right Knee detected
6.070038910505836s - Sudden movement in Left Ankle detected
6.070038910505836s - Sudden movement in Right Ankle detected
6.103390772651473s - Sudden movement in Left Knee detected
6.103390772651473s - Sudden movement in Right Knee detected
6.103390772651473s - Sudden movement in Left Ankle detected
6.103390772651473s - Sudden movement in Right Ankle detected
6.136742634797109s - Sudden movement in Left Knee detected
6.136742634797109s - Sudden movement in Right Knee detected
6.136742634797109s - Sudden movement in Left Ankle detected
6.136742634797109s - Sudden movement in Right Ankle detected
6.170094496942746s - Sudden movement in Left Ankle detected
6.170094496942746s - Sudden movement in Right Ankle detected
6.203446359088383s - Sudden movement in Left Ankle detected
6.203446359088383s - Sudden movement in Right Ankle detected
6.236798221234019s - Sudden movement in Left Ankle detected
6.236798221234019s - Sudden movement in Right Ankle detected
6.403557531962202s - Sudden movement in Left Knee detected
6.403557531962202s - Sudden movement in Right Knee detected
6.436909394107838s - Sudden movement in Left Knee detected
6.436909394107838s - Sudden movement in Right Knee detected
6.470261256253474s - Sudden movement in Left Knee detected
6.470261256253474s - Sudden movement in Right Knee detected
6.503613118399111s - Sudden movement in Left Knee detected
6.503613118399111s - Sudden movement in Right Knee detected
6.503613118399111s - Sudden movement in Left Ankle detected
6.503613118399111s - Sudden movement in Right Ankle detected
6.536964980544747s - Sudden movement in Left Knee detected
6.536964980544747s - Sudden movement in Right Knee detected
6.536964980544747s - Sudden movement in Left Ankle detected
6.536964980544747s - Sudden movement in Right Ankle detected
6.570316842690383s - Sudden movement in Left Ankle detected
6.570316842690383s - Sudden movement in Right Ankle detected
6.60366870483602s - Sudden movement in Left Ankle detected
6.60366870483602s - Sudden movement in Right Ankle detected
6.637020566981656s - Sudden movement in Left Ankle detected
6.637020566981656s - Sudden movement in Right Ankle detected
6.670372429127293s - Sudden movement in Left Ankle detected
6.670372429127293s - Sudden movement in Right Ankle detected
6.837131739855475s - Sudden movement in Left Knee detected
6.837131739855475s - Sudden movement in Right Knee detected
6.870483602001111s - Sudden movement in Left Knee detected
6.870483602001111s - Sudden movement in Right Knee detected
6.903835464146748s - Sudden movement in Left Knee detected
6.903835464146748s - Sudden movement in Right Knee detected
6.903835464146748s - Sudden movement in Left Ankle detected
6.903835464146748s - Sudden movement in Right Ankle detected
6.937187326292385s - Sudden movement in Left Knee detected
6.937187326292385s - Sudden movement in Right Knee detected
6.937187326292385s - Sudden movement in Left Ankle detected
6.937187326292385s - Sudden movement in Right Ankle detected
6.970539188438021s - Sudden movement in Left Knee detected
6.970539188438021s - Sudden movement in Right Knee detected
6.970539188438021s - Sudden movement in Left Ankle detected
6.970539188438021s - Sudden movement in Right Ankle detected
7.003891050583658s - Sudden movement in Left Ankle detected
7.003891050583658s - Sudden movement in Right Ankle detected
7.037242912729294s - Sudden movement in Left Ankle detected
7.037242912729294s - Sudden movement in Right Ankle detected
7.07059477487493s - Sudden movement in Left Ankle detected
7.07059477487493s - Sudden movement in Right Ankle detected
7.237354085603113s - Sudden movement in Left Knee detected
7.237354085603113s - Sudden movement in Right Knee detected
7.270705947748749s - Sudden movement in Left Knee detected
7.270705947748749s - Sudden movement in Right Knee detected
7.304057809894386s - Sudden movement in Left Knee detected
7.304057809894386s - Sudden movement in Right Knee detected
7.337409672040022s - Sudden movement in Left Knee detected
7.337409672040022s - Sudden movement in Right Knee detected
7.337409672040022s - Sudden movement in Left Ankle detected
7.337409672040022s - Sudden movement in Right Ankle detected
7.370761534185658s - Sudden movement in Left Knee detected
7.370761534185658s - Sudden movement in Right Knee detected
7.370761534185658s - Sudden movement in Left Ankle detected
7.370761534185658s - Sudden movement in Right Ankle detected
7.404113396331295s - Sudden movement in Left Ankle detected
7.404113396331295s - Sudden movement in Right Ankle detected
7.437465258476932s - Sudden movement in Left Ankle detected
7.437465258476932s - Sudden movement in Right Ankle detected
7.470817120622568s - Sudden movement in Left Ankle detected
7.470817120622568s - Sudden movement in Right Ankle detected
7.5041689827682045s - Sudden movement in Left Ankle detected
7.5041689827682045s - Sudden movement in Right Ankle detected
7.670928293496387s - Sudden movement in Left Knee detected
7.670928293496387s - Sudden movement in Right Knee detected
7.704280155642023s - Sudden movement in Left Knee detected
7.704280155642023s - Sudden movement in Right Knee detected
7.73763201778766s - Sudden movement in Left Knee detected
7.73763201778766s - Sudden movement in Right Knee detected
7.73763201778766s - Sudden movement in Left Ankle detected
7.73763201778766s - Sudden movement in Right Ankle detected
7.770983879933296s - Sudden movement in Left Knee detected
7.770983879933296s - Sudden movement in Right Knee detected
7.770983879933296s - Sudden movement in Left Ankle detected
7.770983879933296s - Sudden movement in Right Ankle detected
7.804335742078931s - Sudden movement in Left Knee detected
7.804335742078931s - Sudden movement in Right Knee detected
7.804335742078931s - Sudden movement in Left Ankle detected
7.804335742078931s - Sudden movement in Right Ankle detected
7.837687604224569s - Sudden movement in Left Ankle detected
7.837687604224569s - Sudden movement in Right Ankle detected
7.871039466370205s - Sudden movement in Left Ankle detected
7.871039466370205s - Sudden movement in Right Ankle detected
7.904391328515842s - Sudden movement in Left Ankle detected
7.904391328515842s - Sudden movement in Right Ankle detected
8.071150639244024s - Sudden movement in Left Knee detected
8.071150639244024s - Sudden movement in Right Knee detected
8.10450250138966s - Sudden movement in Left Knee detected
8.10450250138966s - Sudden movement in Right Knee detected
8.137854363535297s - Sudden movement in Left Knee detected
8.137854363535297s - Sudden movement in Right Knee detected
8.171206225680933s - Sudden movement in Left Knee detected
8.171206225680933s - Sudden movement in Right Knee detected
8.171206225680933s - Sudden movement in Left Ankle detected
8.171206225680933s - Sudden movement in Right Ankle detected
8.20455808782657s - Sudden movement in Left Knee detected
8.20455808782657s - Sudden movement in Right Knee detected
8.20455808782657s - Sudden movement in Left Ankle detected
8.20455808782657s - Sudden movement in Right Ankle detected
8.237909949972206s - Sudden movement in Left Ankle detected
8.237909949972206s - Sudden movement in Right Ankle detected
8.271261812117842s - Sudden movement in Left Ankle detected
8.271261812117842s - Sudden movement in Right Ankle detected
8.30461367426348s - Sudden movement in Left Ankle detected
8.30461367426348s - Sudden movement in Right Ankle detected
8.337965536409117s - Sudden movement in Left Ankle detected
8.337965536409117s - Sudden movement in Right Ankle detected
8.504724847137298s - Sudden movement in Left Knee detected
8.504724847137298s - Sudden movement in Right Knee detected
8.538076709282935s - Sudden movement in Left Knee detected
8.538076709282935s - Sudden movement in Right Knee detected
8.571428571428571s - Sudden movement in Left Knee detected
8.571428571428571s - Sudden movement in Right Knee detected
8.571428571428571s - Sudden movement in Left Ankle detected
8.571428571428571s - Sudden movement in Right Ankle detected
8.604780433574208s - Sudden movement in Left Knee detected
8.604780433574208s - Sudden movement in Right Knee detected
8.604780433574208s - Sudden movement in Left Ankle detected
8.604780433574208s - Sudden movement in Right Ankle detected
8.638132295719844s - Sudden movement in Left Knee detected
8.638132295719844s - Sudden movement in Right Knee detected
8.638132295719844s - Sudden movement in Left Ankle detected
8.638132295719844s - Sudden movement in Right Ankle detected
8.67148415786548s - Sudden movement in Left Ankle detected
8.67148415786548s - Sudden movement in Right Ankle detected
8.704836020011117s - Sudden movement in Left Ankle detected
8.704836020011117s - Sudden movement in Right Ankle detected
8.738187882156753s - Sudden movement in Left Ankle detected
8.738187882156753s - Sudden movement in Right Ankle detected
8.904947192884936s - Sudden movement in Left Knee detected
8.904947192884936s - Sudden movement in Right Knee detected
8.938299055030573s - Sudden movement in Left Knee detected
8.938299055030573s - Sudden movement in Right Knee detected
8.971650917176209s - Sudden movement in Left Knee detected
8.971650917176209s - Sudden movement in Right Knee detected
9.005002779321845s - Sudden movement in Left Knee detected
9.005002779321845s - Sudden movement in Right Knee detected
9.005002779321845s - Sudden movement in Left Ankle detected
9.005002779321845s - Sudden movement in Right Ankle detected
9.038354641467482s - Sudden movement in Left Knee detected
9.038354641467482s - Sudden movement in Right Knee detected
9.038354641467482s - Sudden movement in Left Ankle detected
9.038354641467482s - Sudden movement in Right Ankle detected
9.071706503613118s - Sudden movement in Left Ankle detected
9.071706503613118s - Sudden movement in Right Ankle detected
9.105058365758754s - Sudden movement in Left Ankle detected
9.105058365758754s - Sudden movement in Right Ankle detected
9.13841022790439s - Sudden movement in Left Ankle detected
9.13841022790439s - Sudden movement in Right Ankle detected
9.171762090050027s - Sudden movement in Left Ankle detected
9.171762090050027s - Sudden movement in Right Ankle detected
9.33852140077821s - Sudden movement in Left Knee detected
9.33852140077821s - Sudden movement in Right Knee detected
9.371873262923849s - Sudden movement in Left Knee detected
9.371873262923849s - Sudden movement in Right Knee detected
9.405225125069483s - Sudden movement in Left Knee detected
9.405225125069483s - Sudden movement in Right Knee detected
9.405225125069483s - Sudden movement in Left Ankle detected
9.405225125069483s - Sudden movement in Right Ankle detected
9.43857698721512s - Sudden movement in Left Knee detected
9.43857698721512s - Sudden movement in Right Knee detected
9.43857698721512s - Sudden movement in Left Ankle detected
9.43857698721512s - Sudden movement in Right Ankle detected
9.471928849360756s - Sudden movement in Left Knee detected
9.471928849360756s - Sudden movement in Right Knee detected
9.471928849360756s - Sudden movement in Left Ankle detected
9.471928849360756s - Sudden movement in Right Ankle detected
9.505280711506392s - Sudden movement in Left Ankle detected
9.505280711506392s - Sudden movement in Right Ankle detected
9.538632573652029s - Sudden movement in Left Ankle detected
9.538632573652029s - Sudden movement in Right Ankle detected
9.571984435797663s - Sudden movement in Left Ankle detected
9.571984435797663s - Sudden movement in Right Ankle detected
9.738743746525849s - Sudden movement in Left Knee detected
9.738743746525849s - Sudden movement in Right Knee detected
9.772095608671483s - Sudden movement in Left Knee detected
9.772095608671483s - Sudden movement in Right Knee detected
9.80544747081712s - Sudden movement in Left Knee detected
9.80544747081712s - Sudden movement in Right Knee detected
9.838799332962758s - Sudden movement in Left Knee detected
9.838799332962758s - Sudden movement in Right Knee detected
9.838799332962758s - Sudden movement in Left Ankle detected
9.838799332962758s - Sudden movement in Right Ankle detected
9.872151195108394s - Sudden movement in Left Knee detected
9.872151195108394s - Sudden movement in Right Knee detected
9.872151195108394s - Sudden movement in Left Ankle detected
9.872151195108394s - Sudden movement in Right Ankle detected
9.90550305725403s - Sudden movement in Left Ankle detected
9.90550305725403s - Sudden movement in Right Ankle detected
9.938854919399668s - Sudden movement in Left Ankle detected
9.938854919399668s - Sudden movement in Right Ankle detected
9.972206781545305s - Sudden movement in Left Ankle detected
9.972206781545305s - Sudden movement in Right Ankle detected
10.00555864369094s - Sudden movement in Left Ankle detected
10.00555864369094s - Sudden movement in Right Ankle detected
10.17231795441912s - Sudden movement in Left Knee detected
10.17231795441912s - Sudden movement in Right Knee detected
10.205669816564756s - Sudden movement in Left Knee detected
10.205669816564756s - Sudden movement in Right Knee detected
10.239021678710394s - Sudden movement in Left Knee detected
10.239021678710394s - Sudden movement in Right Knee detected
10.239021678710394s - Sudden movement in Left Ankle detected
10.239021678710394s - Sudden movement in Right Ankle detected
10.27237354085603s - Sudden movement in Left Knee detected
10.27237354085603s - Sudden movement in Right Knee detected
10.27237354085603s - Sudden movement in Left Ankle detected
10.27237354085603s - Sudden movement in Right Ankle detected
10.305725403001668s - Sudden movement in Left Knee detected
10.305725403001668s - Sudden movement in Right Knee detected
10.305725403001668s - Sudden movement in Left Ankle detected
10.305725403001668s - Sudden movement in Right Ankle detected
10.339077265147305s - Sudden movement in Left Ankle detected
10.339077265147305s - Sudden movement in Right Ankle detected
10.37242912729294s - Sudden movement in Left Ankle detected
10.37242912729294s - Sudden movement in Right Ankle detected
10.405780989438576s - Sudden movement in Left Ankle detected
10.405780989438576s - Sudden movement in Right Ankle detected
10.57254030016676s - Sudden movement in Left Knee detected
10.57254030016676s - Sudden movement in Right Knee detected
10.605892162312395s - Sudden movement in Left Knee detected
10.605892162312395s - Sudden movement in Right Knee detected
10.639244024458032s - Sudden movement in Left Knee detected
10.639244024458032s - Sudden movement in Right Knee detected
10.672595886603668s - Sudden movement in Left Knee detected
10.672595886603668s - Sudden movement in Right Knee detected
10.672595886603668s - Sudden movement in Left Ankle detected
10.672595886603668s - Sudden movement in Right Ankle detected
10.705947748749304s - Sudden movement in Left Knee detected
10.705947748749304s - Sudden movement in Right Knee detected
10.705947748749304s - Sudden movement in Left Ankle detected
10.705947748749304s - Sudden movement in Right Ankle detected
10.73929961089494s - Sudden movement in Left Ankle detected
10.73929961089494s - Sudden movement in Right Ankle detected
10.772651473040575s - Sudden movement in Left Ankle detected
10.772651473040575s - Sudden movement in Right Ankle detected
10.806003335186215s - Sudden movement in Left Ankle detected
10.806003335186215s - Sudden movement in Right Ankle detected
10.839355197331852s - Sudden movement in Left Ankle detected
10.839355197331852s - Sudden movement in Right Ankle detected
10.972762645914395s - Sudden movement in Left Knee detected
10.972762645914395s - Sudden movement in Right Knee detected
11.006114508060032s - Sudden movement in Left Knee detected
11.006114508060032s - Sudden movement in Right Knee detected
11.03946637020567s - Sudden movement in Left Knee detected
11.03946637020567s - Sudden movement in Right Knee detected
11.072818232351306s - Sudden movement in Left Knee detected
11.072818232351306s - Sudden movement in Right Knee detected
11.072818232351306s - Sudden movement in Left Ankle detected
11.072818232351306s - Sudden movement in Right Ankle detected
11.106170094496942s - Sudden movement in Left Knee detected
11.106170094496942s - Sudden movement in Right Knee detected
11.106170094496942s - Sudden movement in Left Ankle detected
11.106170094496942s - Sudden movement in Right Ankle detected
11.13952195664258s - Sudden movement in Left Knee detected
11.13952195664258s - Sudden movement in Right Knee detected
11.13952195664258s - Sudden movement in Left Ankle detected
11.13952195664258s - Sudden movement in Right Ankle detected
11.172873818788217s - Sudden movement in Left Ankle detected
11.172873818788217s - Sudden movement in Right Ankle detected
11.206225680933851s - Sudden movement in Left Ankle detected
11.206225680933851s - Sudden movement in Right Ankle detected
11.239577543079488s - Sudden movement in Left Ankle detected
11.239577543079488s - Sudden movement in Right Ankle detected
11.406336853807671s - Sudden movement in Left Knee detected
11.406336853807671s - Sudden movement in Right Knee detected
11.439688715953308s - Sudden movement in Left Knee detected
11.439688715953308s - Sudden movement in Right Knee detected
11.473040578098944s - Sudden movement in Left Knee detected
11.473040578098944s - Sudden movement in Right Knee detected
11.50639244024458s - Sudden movement in Left Knee detected
11.50639244024458s - Sudden movement in Right Knee detected
11.50639244024458s - Sudden movement in Left Ankle detected
11.50639244024458s - Sudden movement in Right Ankle detected
11.539744302390217s - Sudden movement in Left Knee detected
11.539744302390217s - Sudden movement in Right Knee detected
11.539744302390217s - Sudden movement in Left Ankle detected
11.539744302390217s - Sudden movement in Right Ankle detected
11.573096164535851s - Sudden movement in Left Ankle detected
11.573096164535851s - Sudden movement in Right Ankle detected
11.60644802668149s - Sudden movement in Left Ankle detected
11.60644802668149s - Sudden movement in Right Ankle detected
11.639799888827126s - Sudden movement in Left Ankle detected
11.639799888827126s - Sudden movement in Right Ankle detected
11.673151750972762s - Sudden movement in Left Ankle detected
11.673151750972762s - Sudden movement in Right Ankle detected
11.80655919955531s - Sudden movement in Left Knee detected
11.80655919955531s - Sudden movement in Right Knee detected
11.839911061700946s - Sudden movement in Left Knee detected
11.839911061700946s - Sudden movement in Right Knee detected
11.873262923846582s - Sudden movement in Left Knee detected
11.873262923846582s - Sudden movement in Right Knee detected
11.906614785992218s - Sudden movement in Left Knee detected
11.906614785992218s - Sudden movement in Right Knee detected
11.906614785992218s - Sudden movement in Left Ankle detected
11.906614785992218s - Sudden movement in Right Ankle detected
11.939966648137856s - Sudden movement in Left Knee detected
11.939966648137856s - Sudden movement in Right Knee detected
11.939966648137856s - Sudden movement in Left Ankle detected
11.939966648137856s - Sudden movement in Right Ankle detected
11.973318510283493s - Sudden movement in Left Knee detected
11.973318510283493s - Sudden movement in Right Knee detected
11.973318510283493s - Sudden movement in Left Ankle detected
11.973318510283493s - Sudden movement in Right Ankle detected
12.006670372429127s - Sudden movement in Left Ankle detected
12.006670372429127s - Sudden movement in Right Ankle detected
12.040022234574764s - Sudden movement in Left Ankle detected
12.040022234574764s - Sudden movement in Right Ankle detected
12.0733740967204s - Sudden movement in Left Ankle detected
12.0733740967204s - Sudden movement in Right Ankle detected
12.240133407448582s - Sudden movement in Left Knee detected
12.240133407448582s - Sudden movement in Right Knee detected
12.273485269594218s - Sudden movement in Left Knee detected
12.273485269594218s - Sudden movement in Right Knee detected
12.306837131739856s - Sudden movement in Left Knee detected
12.306837131739856s - Sudden movement in Right Knee detected
12.340188993885493s - Sudden movement in Left Knee detected
12.340188993885493s - Sudden movement in Right Knee detected
12.340188993885493s - Sudden movement in Left Ankle detected
12.340188993885493s - Sudden movement in Right Ankle detected
12.373540856031129s - Sudden movement in Left Knee detected
12.373540856031129s - Sudden movement in Right Knee detected
12.373540856031129s - Sudden movement in Left Ankle detected
12.373540856031129s - Sudden movement in Right Ankle detected
12.406892718176763s - Sudden movement in Left Ankle detected
12.406892718176763s - Sudden movement in Right Ankle detected
12.440244580322402s - Sudden movement in Left Ankle detected
12.440244580322402s - Sudden movement in Right Ankle detected
12.473596442468038s - Sudden movement in Left Ankle detected
12.473596442468038s - Sudden movement in Right Ankle detected
12.506948304613674s - Sudden movement in Left Ankle detected
12.506948304613674s - Sudden movement in Right Ankle detected
12.64035575319622s - Sudden movement in Left Knee detected
12.64035575319622s - Sudden movement in Right Knee detected
12.673707615341856s - Sudden movement in Left Knee detected
12.673707615341856s - Sudden movement in Right Knee detected
12.707059477487492s - Sudden movement in Left Knee detected
12.707059477487492s - Sudden movement in Right Knee detected
12.740411339633129s - Sudden movement in Left Knee detected
12.740411339633129s - Sudden movement in Right Knee detected
12.740411339633129s - Sudden movement in Left Ankle detected
12.740411339633129s - Sudden movement in Right Ankle detected
12.773763201778763s - Sudden movement in Left Knee detected
12.773763201778763s - Sudden movement in Right Knee detected
12.773763201778763s - Sudden movement in Left Ankle detected
12.773763201778763s - Sudden movement in Right Ankle detected
12.807115063924403s - Sudden movement in Left Knee detected
12.807115063924403s - Sudden movement in Right Knee detected
12.807115063924403s - Sudden movement in Left Ankle detected
12.807115063924403s - Sudden movement in Right Ankle detected
12.84046692607004s - Sudden movement in Left Ankle detected
12.84046692607004s - Sudden movement in Right Ankle detected
12.873818788215676s - Sudden movement in Left Ankle detected
12.873818788215676s - Sudden movement in Right Ankle detected
12.907170650361312s - Sudden movement in Left Ankle detected
12.907170650361312s - Sudden movement in Right Ankle detected
13.073929961089494s - Sudden movement in Left Knee detected
13.073929961089494s - Sudden movement in Right Knee detected
13.10728182323513s - Sudden movement in Left Knee detected
13.10728182323513s - Sudden movement in Right Knee detected
13.140633685380768s - Sudden movement in Left Knee detected
13.140633685380768s - Sudden movement in Right Knee detected
